지역,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08
6대광역시  10년 초과 ~ 15년 이하,70.68144615,70.61725311,70.95348019,71.17398304,71.45081624,71.63929039,71.59403623,71.62302631,71.79495671,72.02549864,72.3105136,72.53528652,72.73860978,73.05819424,73.39353739,73.97762678,74.35668967,74.66290653,75.06804606,75.39228807,75.75174317,76.30421057,76.86357153,77.32414157,78.0499129,78.54525431,78.92595536,79.16766419,79.32693866,79.47208869,79.62410695,79.73888,80.01854097,80.28953072,80.56247651,80.78701989,81.0555827,81.35073753,81.77191593,82.39547947,82.84336707,83.42007748,83.71813203,83.98669334,84.30438663,84.64484003,85.08972985,85.35684245,85.50749542,85.69858047,85.86555953,85.96899553,86.09795637,86.19980397,86.32383144,86.46483454,86.596479,86.88659155,87.16036888,87.26873036,87.33895052,87.40682925,87.55020845,87.58636028,87.73276257,87.89153329,87.91860856,88.03828465,88.16850619,88.2657024,88.32934655,88.26921859,88.21370847,88.16428732,88.05964356,87.86784365,87.52791502,87.20991168,87.0085788,86.6903152,86.52160252,86.45301111,86.38716872,86.18763617,86.08061718,85.95822636,85.83821182,85.68724,85.5747076,85.48189115,85.28081056,85.19746562,85.20095507,85.26713082,85.40164476,85.67161456,86.14087493,86.52869617,86.88980713,87.12388672,87.23722543,87.65341944,88.06234843,88.39853696,88.98242761,89.70959497,90.85819637,93.25039578,94.77439127,96.04008085,97.04894796,97.96656917,98.79533617,100,100.8606706,101.5795457,102.2633322,103.0572014,103.635586,103.9636107,104.072414,104.0170283,103.708452,103.3784018,102.8007202,102.3032762,101.8522124,101.0539752
6대광역시  15년 초과 ~ 20년 이하,72.66001263,72.75726784,72.95170953,73.09330051,73.41776118,73.50902581,73.41792736,73.2447724,73.39868966,73.59286422,73.93560069,74.24597182,74.49861046,74.65125434,74.91336509,75.55118099,76.00265818,76.38184856,76.68855724,77.17182314,77.60092316,78.19808874,78.76189919,79.33887515,80.17187558,80.69114509,81.29472308,81.57492104,81.75436088,81.92245833,82.08153578,82.21751669,82.44932011,82.70855856,82.99398681,83.21453741,83.42137971,83.66372266,84.1389131,84.87381245,85.42339747,85.92431287,86.36914579,86.67567499,87.14512439,87.70391526,88.3067628,88.62206906,88.73702358,88.92489087,88.96878725,89.08590402,89.25906608,89.32511318,89.35533242,89.43007263,89.56234516,89.785916,89.98172166,90.03915842,90.08355974,90.11334805,90.18699143,90.32495861,90.37819668,90.45312761,90.4894393,90.52567775,90.5937416,90.63257647,90.68474747,90.66676758,90.63251303,90.58152728,90.44964501,90.41310887,90.10253645,89.97727531,89.78036815,89.58240823,89.46533787,89.38172986,89.34723038,89.31111932,89.25058757,89.18232172,89.01153994,88.83749511,88.68894741,88.5143357,88.32846663,88.20986038,88.14463651,88.17792786,88.29734528,88.56727869,88.79025137,88.99922456,89.15941036,89.25261751,89.31945668,89.63722393,89.96016974,90.46118617,91.14597432,91.70436637,92.56527935,94.10281703,95.15216814,96.16614506,96.85688784,97.61576208,98.54828472,100,100.5917249,101.1265663,101.6194276,102.3589087,102.8800729,103.1935438,103.3270615,103.4106411,103.3223447,103.2725912,103.1863458,103.0013772,102.7284341,102.0911286
6대광역시  20년 초과,76.92612594,77.10656007,77.31839328,77.57935254,77.63757539,77.68985863,77.56707397,77.46812272,77.61357769,77.83664823,78.12264185,78.36134826,78.61687337,78.77374877,79.02223662,79.46954195,79.80598616,80.10879288,80.407799,80.67689351,81.03035083,81.48474009,81.84099188,82.09706636,82.5997351,82.97678107,83.37766358,83.58618857,83.67157307,83.79060308,83.9389362,84.13762682,84.33890247,84.57599777,84.82151881,85.0989802,85.39778478,85.62828652,86.04714547,86.69044011,87.08337331,87.62067958,87.96010167,88.31577923,88.70470025,89.1102025,89.49472563,89.66504803,89.78795558,89.85902209,89.9373349,90.10519574,90.19262054,90.29236372,90.34576727,90.45744117,90.55634013,90.74354739,90.93561654,91.05512514,91.1134828,91.1751713,91.25839122,91.34756725,91.38487473,91.44422372,91.4907604,91.59026356,91.65391687,91.69995411,91.78297715,91.76531884,91.67747413,91.57632922,91.45806137,91.24406499,90.94738181,90.67643973,90.41447229,90.12292492,89.97714754,89.90659839,89.76789222,89.57543262,89.40442449,89.24417563,89.06188462,88.84175535,88.70706649,88.52448681,88.38023401,88.2827746,88.24249394,88.28537486,88.40888215,88.65736938,88.98601749,89.24619607,89.51480679,89.74199173,89.87063916,90.28436275,90.53375903,90.86753243,91.38100969,91.92288062,92.82832101,94.29890574,95.34899545,96.34376209,97.11841828,97.82929657,98.60217836,100,100.876771,101.7786521,102.5051996,103.4901945,104.174072,104.5556126,104.7453447,104.7645864,104.7815796,104.7810285,104.7352979,104.638415,104.4497937,103.9953313
5대광역시  5년 이하,69.51650238,69.49930361,69.77716648,69.90211607,70.1851954,70.11092655,70.07136902,70.01241981,70.18498605,70.40080709,70.75395601,71.11581894,71.27076414,71.48608118,71.73532835,72.12469919,72.40298695,72.70987857,73.01592602,73.20516612,73.37999629,73.70692444,74.10829583,74.60952402,75.17552103,75.42961855,75.71205379,75.98159281,76.03350453,75.99465431,76.10318464,76.2850884,76.60315593,77.01917128,77.34190275,77.67006942,77.79973028,77.9970691,78.26917302,78.83477873,79.2578747,79.75778132,79.9265176,80.04846204,80.35505136,80.66854491,80.96662245,81.26972734,81.43791139,81.67579751,81.77861894,81.94254441,82.0559261,82.3066154,82.3932304,82.53819982,82.6503113,82.88724626,83.0956743,83.2419825,83.39372301,83.51544493,83.61301603,83.78842535,83.74880274,83.78244992,83.89852817,83.87656001,84.11874478,84.23458137,84.56516913,84.66312325,84.65118016,84.53349229,84.50868149,84.52870043,84.31275545,84.19360784,84.02401849,83.7219541,83.69235615,83.69315366,83.73501971,83.68262204,83.56958022,83.52008494,83.5176861,83.30712386,83.15182906,83.01478004,82.84426532,82.84904101,83.07443819,83.50235664,83.89071765,84.39311558,84.94694922,85.40104737,85.66436756,85.79169845,85.93960485,86.30387528,86.79963861,87.44925425,88.39095823,89.27314707,90.61930964,93.31597326,95.1745303,96.66653865,97.68463814,98.31978825,99.03698289,100,100.6885313,101.2633865,101.6797347,102.0520779,102.3365818,102.3373001,102.0406131,101.6247372,101.0916667,100.429282,99.80064886,99.16252406,98.45608622,97.35617615
5대광역시  5년 초과 ~ 10년 이하,69.81560559,69.67510953,69.95266933,70.16271025,70.32566001,70.2600335,70.15199379,70.00396009,70.10368401,70.35135393,70.54455501,70.72263086,71.00001659,71.25917047,71.55685348,72.15454435,72.45555756,72.78334429,73.11909021,73.38181516,73.6025518,74.03133009,74.38870297,74.77648893,75.18515054,75.56904709,75.87966348,76.07623958,76.23933822,76.3814744,76.52103447,76.70908047,77.00060551,77.23716753,77.53420165,77.87501677,78.13778448,78.41160293,78.76442554,79.42486215,80.01221249,80.58846414,81.00932374,81.37723176,81.80369598,82.30641751,82.7769837,83.11534442,83.20899314,83.40742428,83.47323531,83.56410298,83.74730127,83.73215209,83.77087235,83.80948733,83.8793758,84.04092258,84.26617792,84.43934473,84.54505286,84.62425611,84.69522875,84.75889716,84.98755127,85.04568656,85.15169759,85.31108537,85.45255788,85.55530528,85.70530633,85.71637822,85.61346495,85.55348485,85.60456243,85.54024314,85.3117086,85.08000933,84.82409576,84.44581974,84.24473469,84.1587691,84.06259437,83.95192303,83.82445254,83.71273853,83.61252464,83.29302434,83.12732577,82.97035454,82.8458037,82.74185924,82.68167624,82.87541398,83.18593763,83.46304487,84.02539678,84.35540879,84.6393341,84.8283667,85.00429566,85.33327198,85.66390552,86.30173058,87.01057263,87.74054448,89.1679108,92.40391675,94.63101643,96.15815151,97.37007945,98.10601301,98.95896755,100,100.6352617,101.2868864,101.6990362,102.0792272,102.4841122,102.514926,102.2791783,102.0573529,101.5993377,101.3515038,100.9551032,100.4325174,99.96051153,99.14430338
5대광역시  10년 초과 ~ 15년 이하,73.26941386,73.18597062,73.61807378,73.8797675,74.27894776,74.52242817,74.48259606,74.52038005,74.67234284,74.9130009,75.20164194,75.44037177,75.69885531,76.06773135,76.35215607,76.97103054,77.40359249,77.68450307,78.12519409,78.47096741,78.78441069,79.16543118,79.55480888,79.95749995,80.59398319,81.02820274,81.30977884,81.45258605,81.54677564,81.64975467,81.74850607,81.84481504,82.11005399,82.33055585,82.57495827,82.7749507,83.0243502,83.32914083,83.76634627,84.41028541,84.84499815,85.40852182,85.68010282,85.87969885,86.12817061,86.42853057,86.85126385,87.13403094,87.28815445,87.47641511,87.61339807,87.70674122,87.79483822,87.82402866,87.8855773,87.9341702,88.0451937,88.31415438,88.58838039,88.70049752,88.78184776,88.86194047,89.00755661,89.00765027,89.15838429,89.31077099,89.32181813,89.39847999,89.5082663,89.57849774,89.63354349,89.64066103,89.62705673,89.6037245,89.49027257,89.30549129,88.94076226,88.62299574,88.45702475,88.1653562,88.03243784,87.96042047,87.87599112,87.63994983,87.53889225,87.45074295,87.35996489,87.21342935,87.05602682,86.93518069,86.71299859,86.61034295,86.57601139,86.60948213,86.74587712,86.99853977,87.52223236,87.86703963,88.12979237,88.22289578,88.24589708,88.56043856,88.98756302,89.38896428,89.99903169,90.72744506,91.75225881,94.11521402,95.67325769,96.93580391,97.75648973,98.45773309,99.1267955,100,100.6854833,101.3183353,101.8843816,102.5650958,103.081839,103.3908731,103.5211556,103.4699315,103.2263912,102.8885061,102.4024458,101.9729648,101.6376993,101.1211404
5대광역시  15년 초과 ~ 20년 이하,75.25881256,75.39008498,75.61308256,75.77019028,76.01466338,76.09848189,75.95593996,75.72771221,75.84786458,76.05670224,76.42873055,76.8067243,77.06874202,77.25078134,77.5351662,78.23595836,78.72713939,79.1550714,79.48543367,79.89064607,80.28539914,80.7337914,81.24284557,81.77604073,82.28780016,82.74854494,83.11103204,83.37234852,83.55621386,83.69896057,83.77463786,83.85660866,84.0440354,84.28063297,84.5140736,84.71727109,84.93130828,85.11571022,85.57795664,86.28027435,86.77339944,87.23091487,87.63142871,87.9140874,88.36677225,88.90951621,89.48319736,89.77793387,89.88763876,90.04276811,90.03904346,90.10033815,90.24630489,90.25841903,90.22953488,90.22254621,90.34605976,90.55752951,90.73125833,90.77704034,90.82421577,90.84124131,90.91094598,91.02721366,91.05686409,91.08925491,91.11101694,91.11025546,91.14521656,91.17037207,91.20625902,91.20781514,91.22417478,91.18021252,91.05904528,91.04415254,90.69650501,90.60115186,90.40775071,90.21198301,90.08963318,89.97895344,89.89582406,89.83750183,89.77687591,89.72957645,89.58504493,89.43629311,89.27996683,89.10868635,88.93398582,88.84413539,88.76046963,88.78807817,88.89351628,89.17921491,89.44396472,89.65500065,89.7885703,89.76857386,89.78344029,90.1345135,90.46703768,90.98252191,91.76517799,92.28317552,93.13397335,94.7373815,95.83452765,96.79244638,97.41725543,98.09452952,98.84238907,100,100.4361208,100.9342657,101.4829518,102.1843831,102.6917631,102.9858324,103.1481021,103.2594746,103.2208444,103.1575979,103.0719218,102.8821269,102.6264716,102.0710386
5대광역시  20년 초과,79.14932562,79.41305993,79.72316852,80.00899148,80.10031071,80.16165571,80.06391606,79.89823525,80.01954296,80.31806619,80.65283013,80.98889975,81.3545332,81.50670541,81.70210196,82.3056777,82.68642567,83.05364113,83.43748144,83.64886952,83.91315598,84.20473397,84.4696278,84.6943356,85.11448292,85.40092885,85.72802616,85.94264417,86.04543206,86.21342679,86.41745507,86.65493254,86.80522686,87.01668816,87.23975524,87.52505499,87.78737618,87.9734305,88.33670116,88.8803358,89.17308635,89.63260065,89.89774312,90.18758131,90.50514279,90.91743886,91.319127,91.49359696,91.63081003,91.70664075,91.77396676,91.90806386,91.93470383,91.91407194,91.90831346,91.95041397,92.02156557,92.19293751,92.37121174,92.50200301,92.57212323,92.62440103,92.70105436,92.76486972,92.77052943,92.76971517,92.76132999,92.80446879,92.81010184,92.83136365,92.88231913,92.85120954,92.74247473,92.59093652,92.45104691,92.2126683,91.883396,91.57293937,91.28580258,91.00296543,90.80918182,90.72006659,90.54396481,90.34283629,90.1711612,90.01951037,89.83213638,89.63058817,89.47024029,89.27417289,89.08246221,88.9910611,88.92407389,88.95302782,89.08064732,89.31139775,89.61562012,89.89214839,90.09942684,90.16854096,90.22246293,90.54566588,90.78317862,91.14748827,91.69637251,92.2404354,93.13635662,94.78233809,95.88623597,96.87825267,97.58188452,98.20595476,98.85734029,100,100.7085321,101.3786554,101.9325373,102.7981235,103.3607833,103.6885077,103.8593726,103.8738727,103.8659675,103.8497464,103.7819623,103.6859066,103.5197937,103.1546624
9개도  5년 이하,69.25294138,69.41086312,69.40742594,69.4473082,69.48682817,69.4233626,69.29737656,69.1107794,69.19288921,69.40036548,69.6319352,69.78820359,69.98729025,70.08724855,70.43165019,71.12312311,71.41938004,71.75601916,71.99200575,72.38309299,72.83977906,73.53396243,74.12771497,74.66199726,75.23858774,76.04369701,76.80613489,76.98812105,77.04613946,77.3088035,77.64881411,77.93866717,78.44679669,78.97856176,79.47004158,79.93442921,80.47317281,81.06046525,81.70014151,82.63246081,83.31426043,84.18079651,84.45435018,84.7305345,85.07867536,85.63387964,86.00772588,86.28683491,86.43137955,86.65585032,86.71728815,86.89537806,87.04619964,87.19043185,87.37791633,87.49982452,87.66751601,87.82674253,88.0425079,88.22455625,88.23415067,88.29515547,88.34933993,88.32175607,88.1092704,87.69765267,87.36110681,87.14463033,86.98544359,86.99956943,86.74204924,86.55663125,86.25593373,85.90574378,85.6564739,85.36484998,84.99609129,84.61892091,84.36801277,84.0249884,84.0574964,83.95873733,83.86555279,83.65835927,83.35703682,83.06850369,82.77877787,82.35618633,82.10103604,81.79208038,81.64842529,81.66686416,81.83751757,82.32657893,82.90724702,83.51163064,83.9660636,84.47864135,85.06689437,85.37374744,85.55696694,86.18695486,87.11198493,88.28740048,89.60022701,90.60600483,92.05932069,94.10459115,95.46948139,96.73195017,97.57203473,98.23443324,98.88686538,100,100.9739236,102.0023941,102.9178703,103.7987829,104.4612928,104.6650861,104.6483682,104.5267319,104.2940615,104.0993597,103.8946932,103.6370006,103.242669,102.3644077
9개도  5년 초과 ~ 10년 이하,74.90616095,74.99416201,75.11863799,75.05520946,74.97988876,74.92017689,74.76764281,74.72959723,74.93844665,75.28081373,75.45717591,75.65170231,75.79032967,75.95124549,76.33352041,76.9192781,77.32633988,77.53587381,77.73368287,78.10114697,78.56747695,79.31757825,79.90866817,80.33135724,81.61970229,82.24728277,83.00895748,83.26998274,83.4452316,83.57713336,83.8024755,84.06613449,84.52253961,84.954625,85.40477241,85.79081291,86.0792291,86.52785842,87.03326933,87.74648926,88.33546081,88.87469256,89.14874706,89.50336632,89.97534505,90.42177871,90.79750182,91.0986829,91.25745624,91.42982884,91.60068503,91.76570576,91.87798343,92.00737207,92.07088407,92.17139724,92.27428288,92.44531117,92.6666462,92.75962905,92.8277231,92.89965743,92.9914564,93.0832584,93.16250681,93.22589787,93.20425926,93.12126915,93.10136883,93.13027752,93.12139153,92.9004449,92.65634534,92.38992466,92.13723935,91.77591528,91.36684504,90.98301052,90.57623142,90.20029589,90.00828511,89.83915146,89.70207816,89.4392221,89.24342892,88.95177376,88.60313949,88.04267188,87.54146255,87.20881257,86.87590138,86.77588997,86.8059376,87.02857817,87.31109955,87.67074552,88.23464881,88.68240048,89.05636475,89.26973555,89.56399212,90.11027472,90.76131881,91.60063804,92.36381603,93.23863287,94.25912418,95.67307137,96.66343307,97.60431577,98.23529611,98.74180443,99.20157516,100,100.7290092,101.7041749,102.5118318,103.4767736,104.1144537,104.4706746,104.5497595,104.6137963,104.6195746,104.5495546,104.5116058,104.3291734,104.1657306,103.6530887
9개도  10년 초과 ~ 15년 이하,76.96486895,77.15834731,77.34433607,77.5012099,77.52922901,77.54453,77.44013936,77.44255554,77.70694614,78.05224294,78.29152218,78.49979441,78.7027492,78.88148203,79.18242719,79.71769709,80.09553198,80.33873222,80.60063037,81.05070649,81.5973961,82.45514758,83.03707429,83.47584934,83.91034376,84.53564399,85.10577082,85.25749461,85.33941096,85.54611528,85.84228504,86.22298533,86.83392452,87.21350251,87.66376226,88.12654523,88.52736239,88.97400771,89.53992427,90.39936514,90.99629901,91.60358462,92.03411147,92.32195879,92.82291654,93.34975704,93.8061795,94.13226025,94.30044289,94.44565879,94.546185,94.68998907,94.80743032,94.89673315,94.95822925,95.01085609,95.04128768,95.24650469,95.40065883,95.42592627,95.43724521,95.44208126,95.54071918,95.58051018,95.65671288,95.66436323,95.61219307,95.61630225,95.63572558,95.58942176,95.51680266,95.35233336,95.03256427,94.70405651,94.40374786,94.06113457,93.62994202,93.06844446,92.55799934,92.07373084,91.65581244,91.43290133,91.19155696,90.78278514,90.40085458,90.09775536,89.83018371,89.32117399,88.87063089,88.44336703,88.05538243,87.86150747,87.78802653,87.8713785,88.09325864,88.33368389,88.73470666,89.05431749,89.36559458,89.56222532,89.72065315,90.2976897,90.97472377,91.73063968,92.57458753,93.20134807,93.98161982,95.12897138,96.04055015,97.05157074,97.82529289,98.39419941,98.99332893,100,100.8388664,101.8845812,102.686278,103.7128264,104.4672773,104.8947503,105.0473945,105.1226422,105.1590129,105.2222431,105.2627054,105.2977463,105.2404931,104.8695504
9개도  15년 초과 ~ 20년 이하,79.20216056,79.48077576,79.62922531,79.83134487,79.90877177,79.89922364,79.70197861,79.81095532,80.00001913,80.25638074,80.44793878,80.63754404,80.78830656,80.9281966,81.22300529,81.72940656,82.05894009,82.25099376,82.47418911,82.90503683,83.57216718,84.32885449,84.83678459,85.35657234,86.42969749,87.12614956,87.73178797,87.9308436,88.03536412,88.22597312,88.47952137,88.77402484,89.28592506,89.79415596,90.17155872,90.53949887,90.83042738,91.2050508,91.73909757,92.42978127,92.85973703,93.42968125,93.8142886,94.24266012,94.77021098,95.28914567,95.70667773,95.94676101,96.04595378,96.14406709,96.31140564,96.55892312,96.67072291,96.77123675,96.8688835,96.8776437,96.95314619,97.15870777,97.34853792,97.42996473,97.42368501,97.46218981,97.51360084,97.5611115,97.64771045,97.68758044,97.70886193,97.69101013,97.64568775,97.64324297,97.59001994,97.42430045,97.1687107,96.84736586,96.54487086,96.17468425,95.67741156,95.17374966,94.69728864,94.23584643,93.95129972,93.74554334,93.45159713,93.06311355,92.73669308,92.42315203,91.98900831,91.37479884,90.92018497,90.45662402,90.07587281,89.78906961,89.65102001,89.67792096,89.77818643,89.93833901,90.21415054,90.60693723,90.84619829,90.89268259,91.13765528,91.51886721,91.94599943,92.54299389,93.33438452,93.79292504,94.44771028,95.44397319,96.2162286,97.19317588,97.8345076,98.32236337,98.84689274,100,101.0867003,102.328279,103.4390627,104.5493781,105.2834982,105.7407075,105.9138706,105.8903341,105.9240451,105.9963368,106.1382632,106.2661663,106.1573261,105.7298695
